donor,status,NA,clustering,qc_num_umi,qc_num_reads,qc_mean_reads_per_umi,qc_std_reads_per_umi,qc_mapped_reads,qc_genome_not_gene,qc_unmapped_reads,qc_umi_corrected,qc_barcode_corrected,fineclusters
donor_11,control,PST32190_CSF,class_mono,8062,46593,5.77933515257,4.43434002387,0.576309746099,0.261391196102,0.162299057798,0.00665335994677,0.0158178267122,class_mono
donor_11,control,PST32190_CSF,CD4_Tc,4293,22185,5.1677148847,3.69715783647,0.55231011945,0.315303132747,0.132386747803,0.00631057020509,0.0129817444219,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,7236,41255,5.70135433941,4.12917923789,0.547279117683,0.315258756514,0.137462125803,0.00637498485032,0.0133074778815,Tc_6
donor_11,control,PST32190_CSF,nc_mono,10631,62440,5.87338914495,4.33665144944,0.575560538117,0.285185778347,0.139253683536,0.00723894939142,0.0162235746316,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,8061,43739,5.42600173676,4.04731798638,0.529321658017,0.335078534031,0.135599807952,0.00566999702782,0.0154781773703,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,4182,24953,5.96676231468,4.33301570554,0.532761591793,0.333146315072,0.134092093135,0.00601130124634,0.0159900613153,Tc_2
donor_11,control,PST32190_CSF,CD4_Tc,11680,72935,6.24443493151,4.54940380094,0.520888462329,0.344169465963,0.134942071708,0.00542949201344,0.0153424281895,Tc_6
donor_11,control,PST32190_CSF,aCD8_Tc,5436,36321,6.68156732892,4.95391443909,0.485173866358,0.377770435836,0.137055697806,0.00586437598084,0.0168772886209,aCD8
donor_11,control,PST32190_CSF,nCD8_Tc,5287,34049,6.44013618309,4.76946403624,0.527210784458,0.329025815736,0.143763399806,0.00652001527211,0.0138917442509,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,5408,30455,5.63147189349,4.16717698953,0.504679034641,0.353012641602,0.142308323756,0.00564767690034,0.0151042521753,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,8391,54110,6.44857585508,4.62031014652,0.592607651081,0.276603215672,0.130789133247,0.00643134355942,0.0183699870634,Tc_6
donor_11,control,PST32190_CSF,nc_mono,3389,20967,6.18678076129,4.6040626719,0.54938713216,0.322697572376,0.127915295464,0.00634330137836,0.0167882863547,nc_mono
donor_11,control,PST32190_CSF,nCD8_Tc,16345,105093,6.42967268278,4.56094457491,0.617690997497,0.252443074229,0.129865928273,0.00730781307984,0.0186120864377,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,5649,33227,5.8819260046,4.31993871609,0.51653775544,0.343485719445,0.139976525115,0.00656092936467,0.0170042435369,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,5921,35337,5.96807971626,4.35185901303,0.510654554716,0.34807708634,0.141268358944,0.00580128477233,0.020516738829,Tc_3
donor_11,control,PST32190_CSF,nc_mono,3387,16375,4.83466194272,3.61387244332,0.538992366412,0.32213740458,0.138870229008,0.00610687022901,0.0131297709924,nc_mono
donor_11,control,PST32190_CSF,nCD8_Tc,5167,29647,5.73775885427,4.12689879918,0.534792727763,0.330320099841,0.134887172395,0.00650993355146,0.0211488514858,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,4788,26879,5.61382623225,4.24901135488,0.485360318464,0.370177461959,0.144462219577,0.00710591911901,0.0228803154879,Tc_4
donor_11,control,PST32190_CSF,nCD8_Tc,4178,21000,5.02632838679,3.80853419277,0.499380952381,0.358333333333,0.142285714286,0.00371428571429,0.0129047619048,nCD8
donor_11,control,PST32190_CSF,nc_mono,10678,66806,6.256415059,4.61326233143,0.569005777924,0.283043439212,0.147950782864,0.00700535880011,0.0184115199234,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,5809,31318,5.39128937855,4.0902692943,0.513985567405,0.344785746216,0.141228686378,0.00561977137748,0.0143048725972,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,8246,47191,5.72289594955,4.20294472478,0.555254179822,0.306774596851,0.137971223326,0.00500095357166,0.0125023839291,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,5024,27122,5.39848726115,4.04282836381,0.415419216872,0.436804070496,0.147776712632,0.00464567509771,0.0168497898385,Tc_4
donor_11,control,PST32190_CSF,CD4_Tc,8247,40155,4.86904328847,3.56959440474,0.582667164737,0.283949694932,0.133383140331,0.0062258747354,0.0151413273565,Tc_6
donor_11,control,PST32190_CSF,aCD8_Tc,3983,18282,4.59000753201,3.47240981302,0.492232797287,0.362651788645,0.145115414068,0.00557925828684,0.0151515151515,aCD8
donor_11,control,PST32190_CSF,nCD8_Tc,4304,21782,5.06087360595,3.68829829301,0.523322008998,0.33637866128,0.140299329722,0.00633550638142,0.0125791938298,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,5576,25383,4.55218794835,3.27251945034,0.550131978096,0.308316589844,0.141551432061,0.00653981010913,0.0135523775755,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,6530,30898,4.73169984686,3.46851886062,0.537801799469,0.323645543401,0.13855265713,0.00631108809632,0.0137873001489,Tc_6
donor_11,control,PST32190_CSF,nCD8_Tc,10823,66591,6.15273029659,4.46854482877,0.505173371777,0.36128005286,0.133546575363,0.00528599960956,0.0185310327221,nCD8
donor_11,control,PST32190_CSF,nc_mono,7206,42775,5.93602553428,4.34972711694,0.574681472823,0.28633547633,0.138983050847,0.00624196376388,0.0153360607832,nc_mono
donor_11,control,PST32190_CSF,nc_mono,8979,49003,5.45751197238,4.11378240854,0.474195457421,0.36720200804,0.158602534539,0.00538742525968,0.0156725098463,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,8399,49285,5.86796047148,4.28620866062,0.586933143959,0.281992492645,0.131074363397,0.00710155219641,0.0134117885766,Tc_6
donor_11,control,PST32190_CSF,mDC,3719,22338,6.00645334767,4.32407738964,0.511952726296,0.355269048259,0.132778225445,0.00586444623512,0.0154893007431,mDC1/2
donor_11,control,PST32190_CSF,CD4_Tc,5125,31571,6.16019512195,4.54793790944,0.55972253017,0.306800544804,0.133476925026,0.00693674574768,0.0157422951443,Tc_3
donor_11,control,PST32190_CSF,aCD8_Tc,5383,31041,5.76648708898,4.26525448408,0.491833381657,0.367546148642,0.140620469701,0.00492896491737,0.0204245997229,aCD8
donor_11,control,PST32190_CSF,nc_mono,5535,36274,6.55356820235,4.76797887164,0.573771847604,0.293433313117,0.132794839279,0.00595467828197,0.0218338203672,nc_mono
donor_11,control,PST32190_CSF,mDC,5577,32624,5.84974000359,4.23159535317,0.570285679255,0.297970819029,0.131743501717,0.00683545855812,0.0166441883276,mDC1/2
donor_11,control,PST32190_CSF,CD4_Tc,6242,38163,6.11390579942,4.47990426427,0.513507847916,0.348505096559,0.137987055525,0.00573854256741,0.020962712575,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,7571,44650,5.89750363228,4.2475023793,0.578790593505,0.287995520717,0.133213885778,0.00804031354983,0.0147368421053,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,8652,51686,5.97387887194,4.40948338344,0.544015787641,0.316933018612,0.139051193747,0.00621057926711,0.0146848276129,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,7841,52951,6.75309271777,4.8805369851,0.57606088648,0.293101169005,0.130837944515,0.0065909992257,0.0210005476762,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,5829,36889,6.32852976497,4.91408452819,0.504676190734,0.354658570306,0.14066523896,0.00569275393749,0.0278131692374,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,18797,131526,6.99718040113,5.07691872846,0.56756078646,0.293166370147,0.139272843392,0.00701762389185,0.0170384562748,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,2920,20062,6.87054794521,4.87630718319,0.583740404745,0.285714285714,0.13054530954,0.00702821254112,0.019788655169,Tc_2
donor_11,control,PST32190_CSF,CD4_Tc,6563,43797,6.67332012799,4.83802874639,0.570952348334,0.290796173254,0.138251478412,0.00579948398292,0.0175582802475,Tc_6
donor_11,control,PST32190_CSF,pDC,10188,62155,6.10080486847,4.50772352254,0.494747003459,0.357992116483,0.147260880058,0.00622636955997,0.0169254283646,pDC
donor_11,control,PST32190_CSF,nCD8_Tc,3743,15843,4.23270104194,3.07253820462,0.53272738749,0.320520103516,0.146752508995,0.00643817458815,0.0184939721012,nCD8
donor_11,control,PST32190_CSF,nCD8_Tc,4003,25376,6.33924556583,4.84985212121,0.514068411097,0.34394703657,0.141984552333,0.00587168978562,0.0186396595208,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,6074,36897,6.07458017781,4.39981166572,0.511748922677,0.347643439846,0.140607637477,0.00539339241673,0.0158007426078,Tc_6
donor_11,control,PST32190_CSF,mDC,14873,99138,6.66563571573,4.81673419959,0.552643789465,0.311888478686,0.135467731849,0.00602190885432,0.0189130303214,mDC1/2
donor_11,control,PST32190_CSF,CD4_Tc,6806,48433,7.11622098149,5.12705677019,0.53157970805,0.335680218033,0.132740073917,0.00640059463589,0.0204406086759,Tc_3
donor_11,control,PST32190_CSF,nCD8_Tc,4662,29558,6.3401973402,4.69518066989,0.490459435686,0.369612287706,0.139928276609,0.00784897489681,0.0200284187022,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,8137,50033,6.14882634878,4.5311764359,0.561209601663,0.304319149361,0.134471248976,0.00629584474247,0.0182479563488,Tc_6
donor_11,control,PST32190_CSF,nCD8_Tc,3851,24129,6.26564528694,4.69272011146,0.478884330059,0.377346761159,0.143768908782,0.00596792241701,0.0218823821957,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,3173,19724,6.21619918059,4.56982010464,0.476221861691,0.384708983979,0.13906915433,0.00588116000811,0.0182518758872,Tc_2
donor_11,control,PST32190_CSF,nc_mono,10799,63431,5.87378460969,4.45797989869,0.507622455897,0.351405464205,0.140972079898,0.0057858145071,0.0178461635478,nc_mono
donor_11,control,PST32190_CSF,nc_mono,11785,72919,6.18744166313,4.55827974534,0.577942648692,0.29305119379,0.129006157517,0.0102442436128,0.0189113948354,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,3353,23193,6.91708917387,5.11709401814,0.428577588065,0.436079851679,0.135342560255,0.00469969387315,0.0185400767473,Tc_2
donor_11,control,PST32190_CSF,CD4_Tc,5684,37310,6.56403940887,4.84392495283,0.554650227821,0.315947467167,0.129402305012,0.00573572768695,0.0168051460734,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,7447,49370,6.62951524104,4.69823794342,0.577921814867,0.294207008305,0.127871176828,0.00674498683411,0.0258456552562,Tc_6
donor_11,control,PST32190_CSF,class_mono,8136,47290,5.81243854474,4.32251977009,0.607379995771,0.245020088814,0.147599915416,0.00560372171706,0.0159864664834,class_mono
donor_11,control,PST32190_CSF,nc_mono,11151,68424,6.13613128867,4.52626963784,0.576201332866,0.290555945282,0.133242721852,0.00602127908336,0.0157839354612,nc_mono
donor_11,control,PST32190_CSF,nc_mono,12965,82651,6.37493251061,4.71405800533,0.537246978258,0.319802543224,0.142950478518,0.00597693917799,0.0146640694002,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,6310,41468,6.57179080824,4.74729910054,0.453964502749,0.413644255812,0.132391241439,0.00472653612424,0.0174351307032,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,7214,45011,6.23939561963,4.52642263151,0.560174179645,0.309035569083,0.130790251272,0.00695385572416,0.0165292928395,Tc_3
donor_11,control,PST32190_CSF,class_mono,3587,21089,5.87928631168,4.37864599007,0.508321873963,0.354924368154,0.136753757883,0.00573758831618,0.0153634596235,class_mono
donor_11,control,PST32190_CSF,CD4_Tc,3256,20219,6.20976658477,4.57118905843,0.521291854197,0.340916959296,0.137791186508,0.00578663633216,0.0196349967852,Tc_2
donor_11,control,PST32190_CSF,nCD8_Tc,5218,28691,5.49846684553,4.04646407656,0.505071276707,0.354954515353,0.13997420794,0.00550695340002,0.0156146526785,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,4592,26756,5.82665505226,4.2934713453,0.524443115563,0.333308416804,0.142248467633,0.00691433697115,0.0182762744805,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,9003,51249,5.69243585472,4.16307435151,0.599562918301,0.269058908467,0.131378173233,0.00714160276298,0.0178735194833,Tc_6
donor_11,control,PST32190_CSF,class_mono,3891,20830,5.35337959393,3.80397245544,0.565722515602,0.302256361018,0.13202112338,0.00532885261642,0.0160825732117,class_mono
donor_11,control,PST32190_CSF,CD4_Tc,12934,71685,5.54236895005,4.15396376617,0.507428332287,0.356322801144,0.136248866569,0.00548231847667,0.0154983608844,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,2903,18673,6.432311402,4.68366845944,0.547100091041,0.318695442618,0.134204466342,0.00546243238901,0.0178867884111,Tc_2
donor_11,control,PST32190_CSF,nCD8_Tc,5413,33390,6.16848328099,4.52092006837,0.557981431566,0.307936507937,0.134082060497,0.00631925726265,0.0188379754417,nCD8
donor_11,control,PST32190_CSF,aCD8_Tc,3836,24390,6.35818561001,4.7386962315,0.461705617056,0.406109061091,0.132185321853,0.00619106191062,0.0293972939729,aCD8
donor_11,control,PST32190_CSF,CD4_Tc,3018,18605,6.1646785951,4.50238969945,0.509271701156,0.362321956463,0.128406342381,0.0067186240258,0.0201021230852,Tc_2
donor_11,control,PST32190_CSF,pDC,10047,49191,4.89608838459,3.54973082336,0.50986969161,0.347238315952,0.142891992438,0.00550913785042,0.0182553719176,pDC
donor_11,control,PST32190_CSF,CD4_Tc,8683,43018,4.95427847518,3.70230707745,0.543911850853,0.31893625924,0.137151889907,0.00546282951323,0.0148077548933,Tc_6
donor_11,control,PST32190_CSF,nc_mono,3212,18478,5.75280199253,3.84484693513,0.811289100552,0.0793917090594,0.109319190389,0.00865894577335,0.0180755493019,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,6329,34233,5.4089113604,3.93491087691,0.518593170333,0.345952735664,0.135454094003,0.00557941167879,0.0220255309205,Tc_3
donor_11,control,PST32190_CSF,aCD8_Tc,5275,25758,4.88303317536,3.7209965868,0.45096668996,0.404767450889,0.144265859151,0.0043481636773,0.0186738100784,aCD8
donor_11,control,PST32190_CSF,CD4_Tc,7409,42264,5.70441355109,4.0489823815,0.600936967632,0.268573727049,0.130489305319,0.00634109407534,0.0188103350369,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,7112,34002,4.7809336333,3.41171669402,0.591671078172,0.277836597847,0.130492323981,0.00549967648962,0.0161755190871,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,4532,23021,5.07965578111,3.77262158718,0.515659615134,0.350592936884,0.133747447982,0.00477824594935,0.0183310890057,Tc_3
donor_11,control,PST32190_CSF,class_mono,8355,40122,4.80215439856,3.45984802939,0.625791336424,0.247619759733,0.126588903843,0.00782613030258,0.0155276406959,class_mono
donor_11,control,PST32190_CSF,nc_mono,10824,54857,5.06808943089,3.70277018954,0.536941502452,0.327068560074,0.135989937474,0.0056692855971,0.0187214029203,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,6401,27811,4.34478987658,3.20619636267,0.569199237712,0.298479019093,0.132321743195,0.00564524828305,0.01700765884,Tc_6
donor_11,control,PST32190_CSF,nc_mono,10857,68544,6.31334622824,4.59456036039,0.552696078431,0.31279178338,0.134512138189,0.00636087768441,0.0166316526611,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,4158,24846,5.97546897547,4.5955364711,0.524993962811,0.339008291073,0.135997746116,0.00523223054013,0.0174676004186,Tc_3
donor_11,control,PST32190_CSF,nc_mono,3619,21115,5.83448466427,4.21328338217,0.534643618281,0.334217381009,0.13113900071,0.0046886099929,0.0129291972531,nc_mono
donor_11,control,PST32190_CSF,mDC,4994,23133,4.63215859031,3.38844052729,0.533653222669,0.328232395279,0.138114382052,0.00570613409415,0.0172913154368,mDC1/2
donor_11,control,PST32190_CSF,CD4_Tc,5445,26887,4.93792470156,3.71260484132,0.536950942835,0.339085803548,0.123963253617,0.00479785770075,0.0167367129096,Tc_4
donor_11,control,PST32190_CSF,class_mono,11327,48835,4.31137988876,3.06790479506,0.586157469028,0.272775673185,0.141066857786,0.00585645541108,0.0207637964575,class_mono
donor_11,control,PST32190_CSF,CD4_Tc,7857,47483,6.04340078911,4.42299755529,0.566223701114,0.298885917065,0.134890381821,0.00728681844028,0.01707979698,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,7168,43327,6.04450334821,4.44300689082,0.594456112816,0.274378563021,0.131165324163,0.00724721305422,0.015186834999,Tc_6
donor_11,control,PST32190_CSF,nc_mono,11798,72814,6.17172402102,4.59162221728,0.589035075672,0.274864723817,0.136100200511,0.00898178921636,0.0165352816766,nc_mono
donor_11,control,PST32190_CSF,mDC,5541,30535,5.51073813391,4.01546224216,0.528180776159,0.337121336172,0.13469788767,0.00658261011953,0.0155231701326,mDC1/2
donor_11,control,PST32190_CSF,CD4_Tc,5825,32854,5.64017167382,4.22694538387,0.490777378706,0.366104583917,0.143118037377,0.00651366652462,0.0186583064467,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,6136,44715,7.28732073012,5.20980289636,0.559588504976,0.308196354691,0.132215140333,0.00740243766074,0.0212903947221,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,4477,29842,6.66562430199,4.89173309082,0.544501038804,0.324978218618,0.130520742578,0.00593123785269,0.0185309295624,Tc_1
donor_11,control,PST32190_CSF,nc_mono,5517,38871,7.04567699837,5.16599878052,0.512953101284,0.353759872398,0.133287026318,0.00571119857992,0.0177252964935,nc_mono
donor_11,control,PST32190_CSF,nc_mono,3478,25533,7.34128809661,5.17421237413,0.808013159441,0.0804449144245,0.111541926135,0.00943876551913,0.0176242509693,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,3269,22659,6.93147751606,4.97431133371,0.553819674302,0.322079526899,0.1241007988,0.00591376494991,0.0162407873251,Tc_4
donor_11,control,PST32190_CSF,CD4_Tc,6023,43193,7.17134318446,5.20121804823,0.557104160396,0.310212302919,0.132683536684,0.00583427870257,0.0199106336675,Tc_3
donor_11,control,PST32190_CSF,nc_mono,12700,88045,6.93267716535,4.91734531848,0.556272360725,0.309671190868,0.134056448407,0.00559940939292,0.0206031006871,nc_mono
donor_11,control,PST32190_CSF,aCD8_Tc,4748,32049,6.75,4.96904786623,0.48438328809,0.382539236794,0.133077475116,0.00499235545571,0.0142282130488,aCD8
donor_11,control,PST32190_CSF,aCD8_Tc,4494,23870,5.31152647975,3.82559535489,0.541516547968,0.323963133641,0.134520318391,0.00603267700042,0.017469627147,aCD8
donor_11,control,PST32190_CSF,mDC,17649,116489,6.60031729843,4.67737846943,0.6022285366,0.261604099958,0.136167363442,0.00759728386371,0.0136579419516,mDC1/2
donor_11,control,PST32190_CSF,nc_mono,10196,66501,6.5222636328,4.79109385211,0.587103953324,0.259319408731,0.153576637945,0.00690215184734,0.0179245424881,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,9255,63191,6.82776877364,4.80438015408,0.591334208985,0.279865803675,0.12879998734,0.00675729138643,0.0156351379152,Tc_6
donor_11,control,PST32190_CSF,nc_mono,11519,71410,6.19932285789,4.53448857343,0.596779162582,0.26184007842,0.141380758997,0.00725388601036,0.0148718666853,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,8087,50451,6.23853097564,4.41912615253,0.579651543081,0.292442171612,0.127906285307,0.00553011833264,0.0166498186359,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,5053,28559,5.65188996636,4.17151755119,0.526874190273,0.339332609685,0.133793200042,0.00609265030288,0.0144612906614,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,5786,31464,5.4379536813,3.96502046307,0.546878972794,0.318713450292,0.134407576913,0.00622934146962,0.0139842359522,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,8208,47468,5.78313840156,4.19791801976,0.566044493132,0.304921210078,0.129034296789,0.00579337659055,0.0151891800792,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,22804,134990,5.91957551307,4.29879145943,0.535765612268,0.327202014964,0.137032372768,0.00680050374102,0.0176161197126,Tc_6
donor_11,control,PST32190_CSF,mDC,11240,62633,5.57233096085,4.01632927865,0.542046524995,0.323759040761,0.134194434244,0.00643430779302,0.0164769370779,mDC1/2
donor_11,control,PST32190_CSF,nCD8_Tc,2995,16398,5.47512520868,4.00103931171,0.504695694597,0.366264178558,0.129040126845,0.00530552506403,0.0159775582388,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,7471,36568,4.89465934948,3.54893307323,0.546980966966,0.321647341938,0.131371691096,0.0058247648217,0.0135637716036,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,7362,35657,4.84338494974,3.52953310981,0.527357882043,0.336063045124,0.136579072833,0.00574922175169,0.0148077516336,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,5157,28824,5.58929610239,4.07065529273,0.524458784346,0.341451568138,0.134089647516,0.00548154315848,0.0128018318068,Tc_1
donor_11,control,PST32190_CSF,mDC,9827,52845,5.37753129134,4.02611259513,0.446513388211,0.412735358123,0.140751253666,0.00473081653893,0.013851830826,mDC1/2
donor_11,control,PST32190_CSF,nc_mono,9341,48286,5.16925382721,3.71773643601,0.552168330365,0.317172679452,0.130658990183,0.00683427908711,0.0144555357661,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,5043,28600,5.67122744398,4.12163569733,0.526853146853,0.34013986014,0.133006993007,0.00517482517483,0.0186363636364,Tc_3
donor_11,control,PST32190_CSF,nCD8_Tc,4702,24143,5.13462356444,3.83913344439,0.552665368844,0.309779232076,0.13755539908,0.00579878225573,0.0167750486684,nCD8
donor_11,control,PST32190_CSF,aCD8_Tc,4746,25567,5.38706278972,4.15672841017,0.492236085579,0.369695310361,0.13806860406,0.00508467946963,0.0167794422498,aCD8
donor_11,control,PST32190_CSF,nCD8_Tc,5400,29948,5.54592592593,4.22318217826,0.492253238948,0.364531855216,0.143214905837,0.0064445038066,0.0204354213971,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,4839,29371,6.06964248812,4.54465534487,0.505260290763,0.353273637261,0.141466071976,0.00616254128222,0.0181471519526,Tc_3
donor_11,control,PST32190_CSF,nc_mono,10973,58537,5.33463956985,4.04393033312,0.513555528982,0.331226403813,0.155218067205,0.00556912721868,0.0163998838342,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,6326,36150,5.71451153968,4.16563027019,0.538035961272,0.32326417704,0.138699861687,0.00539419087137,0.017897648686,Tc_4
donor_11,control,PST32190_CSF,CD4_Tc,8480,45235,5.33431603774,3.87125047769,0.578114292031,0.291234663424,0.130651044545,0.00831214767326,0.0205150878744,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,10046,57825,5.75602229743,4.13614752415,0.647782101167,0.225041072201,0.127176826632,0.00667531344574,0.0147514051016,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,6705,35815,5.34153616704,3.91797389193,0.559151193634,0.3140862767,0.126762529666,0.00675694541393,0.0133463632556,Tc_6
donor_11,control,PST32190_CSF,nCD8_Tc,3431,17027,4.96269309239,3.66558435498,0.441122922417,0.425324484642,0.133552592941,0.00452222940036,0.0172666940741,nCD8
donor_11,control,PST32190_CSF,nCD8_Tc,4725,28888,6.11386243386,4.51877122652,0.510834948768,0.355891719745,0.133273331487,0.00626557740238,0.0167197452229,nCD8
donor_11,control,PST32190_CSF,nc_mono,8638,45191,5.2316508451,3.89481159107,0.484654024031,0.378902878892,0.136443097077,0.00466907127525,0.0198933415946,nc_mono
donor_11,control,PST32190_CSF,nCD8_Tc,5735,34500,6.01569311247,4.52070745433,0.522550724638,0.352492753623,0.124956521739,0.00724637681159,0.024,nCD8
donor_11,control,PST32190_CSF,class_mono,10644,66135,6.21335963923,4.47518616391,0.636425493309,0.238890148938,0.124684357753,0.00798366976639,0.0246767974597,class_mono
donor_11,control,PST32190_CSF,nc_mono,9541,57587,6.03574048842,4.55581288893,0.565058086026,0.300970705194,0.13397120878,0.00722385260562,0.0296594717558,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,7079,41316,5.8364175731,4.40693812505,0.548722044728,0.327282408752,0.12399554652,0.00813244263723,0.0235501984703,Tc_3
donor_11,control,PST32190_CSF,nc_mono,7801,48741,6.24804512242,4.61039840161,0.512751071993,0.353295993106,0.133952934901,0.00666789766316,0.0278820705361,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,8331,53823,6.46056895931,4.66165936718,0.572413280568,0.304219385764,0.123367333668,0.0074131876707,0.0281106590119,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,5226,32243,6.16972828167,4.53461858863,0.512049126942,0.354030332165,0.133920540893,0.00623391123655,0.0231057904041,Tc_1
donor_11,control,PST32190_CSF,CD4_Tc,6444,36066,5.59683426443,4.26876399229,0.474435756668,0.396301225531,0.129263017801,0.00579493151445,0.0243165308046,Tc_3
donor_11,control,PST32190_CSF,pDC,12408,74190,5.97920696325,4.38020043275,0.520002695781,0.352257716673,0.127739587545,0.00715729882734,0.0236689580806,pDC
donor_11,control,PST32190_CSF,class_mono,7810,44804,5.73674775928,4.36233123968,0.553164895991,0.302517632354,0.144317471654,0.00667351129363,0.0261360592804,class_mono
donor_11,control,PST32190_CSF,nCD8_Tc,4947,28546,5.77036587831,4.25080891038,0.505254676662,0.367266867512,0.127478455826,0.00528970783998,0.0241364814685,nCD8
donor_11,control,PST32190_CSF,nCD8_Tc,4319,26277,6.08404723316,4.48208029117,0.481447653842,0.394565589679,0.123986756479,0.0048711801195,0.0305971001256,nCD8
donor_11,control,PST32190_CSF,mDC,11002,71622,6.50990728958,4.64352782968,0.545935606378,0.325779788333,0.128284605289,0.00770712909441,0.0230655385217,mDC1/2
donor_11,control,PST32190_CSF,nc_mono,2455,15462,6.29816700611,4.68336205032,0.792911654378,0.0782563704566,0.128831975165,0.0103479498124,0.0245117061182,nc_mono
donor_11,control,PST32190_CSF,CD4_Tc,7023,43746,6.22896198206,4.50835215179,0.516207196086,0.360718694281,0.123074109633,0.00601197823801,0.0304027796827,Tc_1
donor_11,control,PST32190_CSF,CD4_Tc,7621,45812,6.01128460832,4.39662584662,0.565506854099,0.31358596001,0.12090718589,0.00635204749847,0.0243822579237,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,9447,60502,6.40436117286,4.65872516114,0.581022114971,0.297196786883,0.121781098146,0.00750388416912,0.0221480281644,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,6623,40478,6.11173184358,4.51794834064,0.484757152033,0.388013241761,0.127229606206,0.00553387025051,0.0181827165374,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,8207,50652,6.17180455709,4.34492254082,0.617251046356,0.262042959804,0.12070599384,0.00773908236595,0.0223880597015,Tc_6
donor_11,control,PST32190_CSF,CD4_Tc,6975,45839,6.57189964158,4.79914454919,0.566460873928,0.306507559065,0.127031567006,0.00558476406553,0.0135256004712,Tc_6
donor_11,control,PST32190_CSF,nCD8_Tc,7329,46581,6.35571019239,4.61278576481,0.584508705266,0.293488761512,0.122002533222,0.00723470943088,0.0229492711621,nCD8
donor_11,control,PST32190_CSF,CD4_Tc,5381,36061,6.70154246423,4.85359402338,0.548348631486,0.3265577771,0.125093591415,0.00743185158481,0.0352458334489,Tc_3
donor_11,control,PST32190_CSF,CD4_Tc,17496,109442,6.25525834476,4.56015031762,0.531222017141,0.342683795983,0.126094186875,0.00647831728221,0.0204948739972,Tc_6
donor_11,control,PST32190_CSF,nc_mono,7668,47203,6.15584246218,4.45385259693,0.549604897994,0.329979026757,0.120416075249,0.00616486240281,0.0219477575578,nc_mono
donor_11,control,PST32190_CSF,nc_mono,8279,47653,5.75588839232,4.47806997578,0.536524458061,0.315174280738,0.148301261201,0.00648437663946,0.019600025182,nc_mono
